,Corrected_Label,TreeID,Day_of_year,Site,Location,Treatment,Status,Resinosis,Entryholes,Precipitation,Mean_temperature,Maximum_VPD,Elevation,Diameter,Phloem..mg.,Solvent..ul.,Value,upper_quantile,Value_Winz
7658,Limonene,38,200,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,115.8,500,4653340,19155865.7,4653340
7659,Limonene,38,210,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,110,500,2110837.5,19155865.7,2110837.5
7660,Limonene,38,225,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,113.6,200,409413,19155865.7,409413
7661,Limonene,38,240,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,117.7,200,619333,19155865.7,619333
7662,Limonene,38,260,Rabbit ears,ll,Control,Control,NA,NA,762.2794,3.601388889,1.134233333,2800,25.4,107.8,200,211360,19155865.7,211360
7663,Limonene,39,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,111.7,200,2755313,19155865.7,2755313
7664,Limonene,39,170,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,113.3,200,282224,19155865.7,282224
7665,Limonene,39,180,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,113.3,200,882773,19155865.7,882773
7666,Limonene,39,190,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,112,200,1066694,19155865.7,1066694
7667,Limonene,39,200,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,108.8,500,5267400,19155865.7,5267400
7668,Limonene,39,210,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,117.3,500,12171432.5,19155865.7,12171432.5
7669,Limonene,39,225,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,110.7,200,1080404,19155865.7,1080404
7670,Limonene,39,240,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,118.3,200,992114,19155865.7,992114
7671,Limonene,39,260,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,35.56,104.8,200,1037225,19155865.7,1037225
7672,Limonene,4,160,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,105.9,200,181772,19155865.7,181772
7673,Limonene,4,180,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,117.7,200,100717,19155865.7,100717
7674,Limonene,4,190,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,115.4,200,237416,19155865.7,237416
7675,Limonene,4,200,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,118.9,500,2232410,19155865.7,2232410
7676,Limonene,4,210,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,106.4,200,209839,19155865.7,209839
7677,Limonene,4,225,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,114,500,1078665,19155865.7,1078665
7678,Limonene,4,240,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,118.2,200,1905062,19155865.7,1905062
7679,Limonene,4,260,Cameron pass,I,Control,Control,NA,NA,1054.5572,1.153240741,0.814525,3100,46.99,114.4,500,1772990,19155865.7,1772990
7680,Limonene,40,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,107.7,200,322548,19155865.7,322548
7681,Limonene,40,170,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,115.2,200,168116,19155865.7,168116
7682,Limonene,40,180,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,110.6,200,406580,19155865.7,406580
7683,Limonene,40,190,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,117.2,200,236718,19155865.7,236718
7684,Limonene,40,200,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,116.6,500,12453475,19155865.7,12453475
7685,Limonene,40,225,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,116.7,200,331517,19155865.7,331517
7686,Limonene,40,240,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,112.8,200,408499,19155865.7,408499
7687,Limonene,40,260,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,22.86,110,200,4915915,19155865.7,4915915
7688,Limonene,41,160,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,106.6,200,294602,19155865.7,294602
7689,Limonene,41,170,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,113.3,200,174836,19155865.7,174836
7690,Limonene,41,180,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,111.4,200,802991,19155865.7,802991
7691,Limonene,41,190,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,108.1,200,2395956,19155865.7,2395956
7692,Limonene,41,200,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,105,500,32729845,19155865.7,19155865.7
7693,Limonene,41,210,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,107.9,500,10386385,19155865.7,10386385
7694,Limonene,41,225,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,108.6,200,1138602,19155865.7,1138602
7695,Limonene,41,240,Grant,l,Baited,Survived-Colonized,0.25,53.8,413.4866,2.8375,1.026183333,2950,24.13,103.5,500,19990402.5,19155865.7,19155865.7
7696,Limonene,42,160,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,113,200,727369,19155865.7,727369
7697,Limonene,42,170,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,107.2,200,374096,19155865.7,374096
7698,Limonene,42,180,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,113.5,200,2402231,19155865.7,2402231
7699,Limonene,42,190,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,111.5,200,1751187,19155865.7,1751187
7700,Limonene,42,200,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,108.2,500,44233000,19155865.7,19155865.7
7701,Limonene,42,210,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,111,200,645227,19155865.7,645227
7702,Limonene,42,225,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,105.8,200,604918,19155865.7,604918
7703,Limonene,42,240,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,109.5,200,895849,19155865.7,895849
7704,Limonene,42,260,Grant,l,Baited,Survived-Uncolonized,0.425,26.9,413.4866,2.8375,1.026183333,2950,30.48,110.9,200,1003225,19155865.7,1003225
7705,Limonene,43,160,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,114.3,200,108349,19155865.7,108349
7706,Limonene,43,170,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,117.6,200,51763,19155865.7,51763
7707,Limonene,43,190,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,116.1,200,189508,19155865.7,189508
7708,Limonene,43,200,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,103,200,267766,19155865.7,267766
7709,Limonene,43,210,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,110.4,500,1241945,19155865.7,1241945
7710,Limonene,43,225,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,118,200,338476,19155865.7,338476
7711,Limonene,43,240,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,106,200,515406,19155865.7,515406
7712,Limonene,43,260,Grant,l,Baited,Survived-Uncolonized,0.2,10.76,413.4866,2.8375,1.026183333,2950,27.94,107.2,200,457166,19155865.7,457166
7713,Limonene,44,160,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,114.9,200,167709,19155865.7,167709
7714,Limonene,44,170,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,111.2,200,76480,19155865.7,76480
7715,Limonene,44,180,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,112,200,249936,19155865.7,249936
7716,Limonene,44,190,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,108.9,200,569703,19155865.7,569703
7717,Limonene,44,200,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,109.7,500,23177080,19155865.7,19155865.7
7718,Limonene,44,210,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,103.4,500,2279472.5,19155865.7,2279472.5
7719,Limonene,44,225,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,104.9,200,421602,19155865.7,421602
7720,Limonene,44,240,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,115.6,200,566894,19155865.7,566894
7721,Limonene,44,260,Grant,l,Baited,Survived-Colonized,0.075,21.52,413.4866,2.8375,1.026183333,2950,30.48,110,200,1357886,19155865.7,1357886
7722,Limonene,45,160,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,114.4,200,393242,19155865.7,393242
7723,Limonene,45,170,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,111.1,200,112032,19155865.7,112032
7724,Limonene,45,180,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,111.9,200,576324,19155865.7,576324
7725,Limonene,45,190,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,107.8,200,459226,19155865.7,459226
7726,Limonene,45,200,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,116.9,500,3718560,19155865.7,3718560
7727,Limonene,45,210,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,115,500,1959310,19155865.7,1959310
7728,Limonene,45,225,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,113.5,200,207219,19155865.7,207219
7729,Limonene,45,240,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,110.3,200,838374,19155865.7,838374
7730,Limonene,45,260,Grant,l,Baited,Survived-Uncolonized,0.15,26.9,413.4866,2.8375,1.026183333,2950,26.67,108.6,200,476489,19155865.7,476489
7731,Limonene,46,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,114.3,200,98886,19155865.7,98886
7732,Limonene,46,170,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,110.8,200,69691,19155865.7,69691
7733,Limonene,46,180,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,109.7,200,64589,19155865.7,64589
7734,Limonene,46,200,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,106.6,200,309678,19155865.7,309678
7735,Limonene,46,210,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,115.5,1000,2382980,19155865.7,2382980
7736,Limonene,46,225,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,108.8,500,834400,19155865.7,834400
7737,Limonene,46,240,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,115,200,414360,19155865.7,414360
7738,Limonene,47,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,108.9,200,154811,19155865.7,154811
7739,Limonene,47,170,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,112.9,200,160137,19155865.7,160137
7740,Limonene,47,180,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,103.9,200,296722,19155865.7,296722
7741,Limonene,47,190,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,110.7,200,370447,19155865.7,370447
7742,Limonene,47,200,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,106,500,8384735,19155865.7,8384735
7743,Limonene,47,210,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,117.6,500,2434102.5,19155865.7,2434102.5
7744,Limonene,47,225,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,116.7,200,634516,19155865.7,634516
7745,Limonene,47,240,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,45.72,118.2,200,1096032,19155865.7,1096032
7746,Limonene,48,160,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,103.5,200,85849,19155865.7,85849
7747,Limonene,48,170,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,109.3,200,103877,19155865.7,103877
7748,Limonene,48,180,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,116.7,200,150751,19155865.7,150751
7749,Limonene,48,190,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,113.4,200,479028,19155865.7,479028
7750,Limonene,48,200,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,116,500,1386657.5,19155865.7,1386657.5
7751,Limonene,48,210,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,105.6,500,3825557.5,19155865.7,3825557.5
7752,Limonene,48,225,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,111.2,500,2029610,19155865.7,2029610
7753,Limonene,48,240,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,111,200,625080,19155865.7,625080
7754,Limonene,48,260,Grant,l,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,117.2,200,233703,19155865.7,233703
7755,Limonene,49,160,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,106.8,200,220262,19155865.7,220262
7756,Limonene,49,170,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,112.5,200,360842,19155865.7,360842
7757,Limonene,49,180,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,115.5,200,393214,19155865.7,393214
7758,Limonene,49,190,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,115.2,200,274460,19155865.7,274460
7759,Limonene,49,200,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,114.6,500,6869645,19155865.7,6869645
7760,Limonene,49,210,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,106,500,1632542.5,19155865.7,1632542.5
7761,Limonene,49,225,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,114,200,922680,19155865.7,922680
7762,Limonene,49,240,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,116.4,200,564352,19155865.7,564352
7763,Limonene,49,260,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,35.56,112,500,105764020,19155865.7,19155865.7
7764,Limonene,5,160,Cameron pass,I,Baited,Survived-Uncolonized,0.2,16.14,1054.5572,1.153240741,0.814525,3100,35.56,107.6,200,889133,19155865.7,889133
7765,Limonene,5,170,Cameron pass,I,Baited,Survived-Uncolonized,0.2,16.14,1054.5572,1.153240741,0.814525,3100,35.56,109,200,192212,19155865.7,192212
7766,Limonene,5,180,Cameron pass,I,Baited,Survived-Uncolonized,0.2,16.14,1054.5572,1.153240741,0.814525,3100,35.56,112.9,200,125936,19155865.7,125936
7767,Limonene,5,190,Cameron pass,I,Baited,Survived-Uncolonized,0.2,16.14,1054.5572,1.153240741,0.814525,3100,35.56,116.4,200,532428,19155865.7,532428
7768,Limonene,5,200,Cameron pass,I,Baited,Survived-Uncolonized,0.2,16.14,1054.5572,1.153240741,0.814525,3100,35.56,109.2,500,2081210,19155865.7,2081210
7769,Limonene,5,210,Cameron pass,I,Baited,Survived-Uncolonized,0.2,16.14,1054.5572,1.153240741,0.814525,3100,35.56,113,200,179915,19155865.7,179915
7770,Limonene,5,225,Cameron pass,I,Baited,Survived-Uncolonized,0.2,16.14,1054.5572,1.153240741,0.814525,3100,35.56,109.8,200,675469,19155865.7,675469
7771,Limonene,5,240,Cameron pass,I,Baited,Survived-Uncolonized,0.2,16.14,1054.5572,1.153240741,0.814525,3100,35.56,120,200,714706,19155865.7,714706
7772,Limonene,5,260,Cameron pass,I,Baited,Survived-Uncolonized,0.2,16.14,1054.5572,1.153240741,0.814525,3100,35.56,102,500,2123055,19155865.7,2123055
7773,Limonene,50,160,Grant,ll,Baited,Survived-Uncolonized,0.075,26.9,413.4866,2.8375,1.026183333,2950,43.18,109,200,529834,19155865.7,529834
7774,Limonene,50,180,Grant,ll,Baited,Survived-Uncolonized,0.075,26.9,413.4866,2.8375,1.026183333,2950,43.18,106.2,200,200060,19155865.7,200060
7775,Limonene,50,190,Grant,ll,Baited,Survived-Uncolonized,0.075,26.9,413.4866,2.8375,1.026183333,2950,43.18,108.4,200,585189,19155865.7,585189
7776,Limonene,50,200,Grant,ll,Baited,Survived-Uncolonized,0.075,26.9,413.4866,2.8375,1.026183333,2950,43.18,106.6,500,2303490,19155865.7,2303490
7777,Limonene,50,210,Grant,ll,Baited,Survived-Uncolonized,0.075,26.9,413.4866,2.8375,1.026183333,2950,43.18,118,500,2026055,19155865.7,2026055
7778,Limonene,50,225,Grant,ll,Baited,Survived-Uncolonized,0.075,26.9,413.4866,2.8375,1.026183333,2950,43.18,113.1,500,1558695,19155865.7,1558695
7779,Limonene,50,240,Grant,ll,Baited,Survived-Uncolonized,0.075,26.9,413.4866,2.8375,1.026183333,2950,43.18,104.6,500,2580225,19155865.7,2580225
7780,Limonene,50,260,Grant,ll,Baited,Survived-Uncolonized,0.075,26.9,413.4866,2.8375,1.026183333,2950,43.18,110.3,500,26494117.5,19155865.7,19155865.7
7781,Limonene,51,160,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,117.8,200,154021,19155865.7,154021
7782,Limonene,51,170,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,118,200,299674,19155865.7,299674
7783,Limonene,51,180,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,117.6,200,572021,19155865.7,572021
7784,Limonene,51,190,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,108.8,200,330438,19155865.7,330438
7785,Limonene,51,200,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,119,200,377631,19155865.7,377631
7786,Limonene,51,210,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,111.5,500,2000672.5,19155865.7,2000672.5
7787,Limonene,51,225,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,116,200,854371,19155865.7,854371
7788,Limonene,51,240,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,25.4,114.1,200,1073045,19155865.7,1073045
7789,Limonene,52,160,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,117.1,200,303989,19155865.7,303989
7790,Limonene,52,180,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,113,200,257594,19155865.7,257594
7791,Limonene,52,190,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,111.2,200,300021,19155865.7,300021
7792,Limonene,52,200,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,115.2,200,186082,19155865.7,186082
7793,Limonene,52,225,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,103.7,500,1735792.5,19155865.7,1735792.5
7794,Limonene,52,240,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,114.3,200,567041,19155865.7,567041
7795,Limonene,53,160,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,112.8,200,1092761,19155865.7,1092761
7796,Limonene,53,170,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,119,200,655998,19155865.7,655998
7797,Limonene,53,180,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,118.8,200,915860,19155865.7,915860
7798,Limonene,53,190,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,112.1,200,2938406,19155865.7,2938406
7799,Limonene,53,200,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,118.7,500,10546395,19155865.7,10546395
7800,Limonene,53,210,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,107.5,500,7979712.5,19155865.7,7979712.5
7801,Limonene,53,225,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,113.9,500,11011730,19155865.7,11011730
7802,Limonene,53,240,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,106.9,500,4825825,19155865.7,4825825
7803,Limonene,53,260,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,33.02,113.4,200,2661413,19155865.7,2661413
7804,Limonene,54,160,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,113,200,466285,19155865.7,466285
7805,Limonene,54,170,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,117.8,200,1041933,19155865.7,1041933
7806,Limonene,54,180,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,112.1,200,1033490,19155865.7,1033490
7807,Limonene,54,190,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,118.6,200,1292350,19155865.7,1292350
7808,Limonene,54,200,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,113.4,500,4095800,19155865.7,4095800
7809,Limonene,54,210,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,118,500,3695830,19155865.7,3695830
7810,Limonene,54,225,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,111.2,200,457320,19155865.7,457320
7811,Limonene,54,240,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,115.3,200,2088883,19155865.7,2088883
7812,Limonene,54,260,Grant,ll,Baited,Survived-Uncolonized,0.075,10.76,413.4866,2.8375,1.026183333,2950,39.37,111.8,500,6183932.5,19155865.7,6183932.5
7813,Limonene,55,160,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,116.1,200,350536,19155865.7,350536
7814,Limonene,55,170,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,107.6,200,86907,19155865.7,86907
7815,Limonene,55,180,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,103.8,200,616280,19155865.7,616280
7816,Limonene,55,190,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,106.3,200,513922,19155865.7,513922
7817,Limonene,55,200,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,111.8,200,549972,19155865.7,549972
7818,Limonene,55,210,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,109.6,500,1383595,19155865.7,1383595
7819,Limonene,55,225,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,115.5,500,1375910,19155865.7,1375910
7820,Limonene,55,240,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,119.2,500,1222225,19155865.7,1222225
7821,Limonene,55,260,Grant,ll,Baited,Survived-Uncolonized,0.175,21.52,413.4866,2.8375,1.026183333,2950,35.56,113,500,2366630,19155865.7,2366630
7822,Limonene,56,160,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,108.4,200,246976,19155865.7,246976
7823,Limonene,56,170,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,117.7,200,430899,19155865.7,430899
7824,Limonene,56,180,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,116,200,512058,19155865.7,512058
7825,Limonene,56,190,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,112,200,741691,19155865.7,741691
7826,Limonene,56,200,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,114.4,200,491726,19155865.7,491726
7827,Limonene,56,210,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,115.8,500,1846735,19155865.7,1846735
7828,Limonene,56,225,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,117.5,200,207490,19155865.7,207490
7829,Limonene,56,240,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,116.3,200,246436,19155865.7,246436
7830,Limonene,56,260,Grant,ll,Baited,Survived-Uncolonized,0.15,16.14,413.4866,2.8375,1.026183333,2950,24.13,106.8,200,256728,19155865.7,256728
7831,Limonene,57,160,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,115,200,348309,19155865.7,348309
7832,Limonene,57,170,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,116,200,85891,19155865.7,85891
7833,Limonene,57,180,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,109.7,200,386642,19155865.7,386642
7834,Limonene,57,190,Grant,ll,Control,Control,NA,NA,413.4866,2.8375,1.026183333,2950,27.94,103.5,200,604339,19155865.7,604339
